method,metric,phase,source,target,neg_log_p,p-value,score,num_rounds
te,memory_usage,2-CPU-Noise,tenant-cpu,tenant-dsk,,,0.23722872409326143,10
te,memory_usage,2-CPU-Noise,tenant-cpu,tenant-mem,,,0.22776277425675068,10
te,memory_usage,2-CPU-Noise,tenant-cpu,tenant-nsy,,,0.24068661503798844,10
te,memory_usage,2-CPU-Noise,tenant-cpu,tenant-ntk,,,0.2119990887024601,10
te,memory_usage,2-CPU-Noise,tenant-dsk,tenant-cpu,,,0.23422898041095114,10
te,memory_usage,2-CPU-Noise,tenant-dsk,tenant-mem,,,0.23963646646413742,10
te,memory_usage,2-CPU-Noise,tenant-dsk,tenant-nsy,,,0.23958559686275857,10
te,memory_usage,2-CPU-Noise,tenant-dsk,tenant-ntk,,,0.23254472118206587,10
te,memory_usage,2-CPU-Noise,tenant-mem,tenant-cpu,,,0.22847270247996546,10
te,memory_usage,2-CPU-Noise,tenant-mem,tenant-dsk,,,0.2398952729401241,10
te,memory_usage,2-CPU-Noise,tenant-mem,tenant-nsy,,,0.24194286079153632,10
te,memory_usage,2-CPU-Noise,tenant-mem,tenant-ntk,,,0.21421325728953242,10
te,memory_usage,2-CPU-Noise,tenant-nsy,tenant-cpu,,,0.23691674478155775,10
te,memory_usage,2-CPU-Noise,tenant-nsy,tenant-dsk,,,0.25567948072255114,10
te,memory_usage,2-CPU-Noise,tenant-nsy,tenant-mem,,,0.2511329973988358,10
te,memory_usage,2-CPU-Noise,tenant-nsy,tenant-ntk,,,0.2242485088206458,10
te,memory_usage,2-CPU-Noise,tenant-ntk,tenant-cpu,,,0.21608449915964495,10
te,memory_usage,2-CPU-Noise,tenant-ntk,tenant-dsk,,,0.23274229310898517,10
te,memory_usage,2-CPU-Noise,tenant-ntk,tenant-mem,,,0.21507994587707122,10
te,memory_usage,2-CPU-Noise,tenant-ntk,tenant-nsy,,,0.2329581041866413,10
te,memory_usage,3-Memory-Noise,tenant-cpu,tenant-dsk,,,0.26438108117118686,10
te,memory_usage,3-Memory-Noise,tenant-cpu,tenant-mem,,,0.2428862798514023,10
te,memory_usage,3-Memory-Noise,tenant-cpu,tenant-nsy,,,0.26632601523354976,10
te,memory_usage,3-Memory-Noise,tenant-cpu,tenant-ntk,,,0.2328133327006404,10
te,memory_usage,3-Memory-Noise,tenant-dsk,tenant-cpu,,,0.2774518142050731,10
te,memory_usage,3-Memory-Noise,tenant-dsk,tenant-mem,,,0.25188869903096506,10
te,memory_usage,3-Memory-Noise,tenant-dsk,tenant-nsy,,,0.2674857620960737,10
te,memory_usage,3-Memory-Noise,tenant-dsk,tenant-ntk,,,0.2360370409535936,10
te,memory_usage,3-Memory-Noise,tenant-mem,tenant-cpu,,,0.26462685755449644,10
te,memory_usage,3-Memory-Noise,tenant-mem,tenant-dsk,,,0.26055463376083676,10
te,memory_usage,3-Memory-Noise,tenant-mem,tenant-nsy,,,0.253226327743414,10
te,memory_usage,3-Memory-Noise,tenant-mem,tenant-ntk,,,0.22398602911260967,10
te,memory_usage,3-Memory-Noise,tenant-nsy,tenant-cpu,,,0.28275210192572664,10
te,memory_usage,3-Memory-Noise,tenant-nsy,tenant-dsk,,,0.2723571080363322,10
te,memory_usage,3-Memory-Noise,tenant-nsy,tenant-mem,,,0.24983721487792604,10
te,memory_usage,3-Memory-Noise,tenant-nsy,tenant-ntk,,,0.24224982817300517,10
te,memory_usage,3-Memory-Noise,tenant-ntk,tenant-cpu,,,0.24900375367112265,10
te,memory_usage,3-Memory-Noise,tenant-ntk,tenant-dsk,,,0.2573476800047624,10
te,memory_usage,3-Memory-Noise,tenant-ntk,tenant-mem,,,0.23121322444942627,10
te,memory_usage,3-Memory-Noise,tenant-ntk,tenant-nsy,,,0.24051647614700747,10
te,memory_usage,4-Network-Noise,tenant-cpu,tenant-dsk,,,0.2608242596396617,10
te,memory_usage,4-Network-Noise,tenant-cpu,tenant-mem,,,0.25885530296551557,10
te,memory_usage,4-Network-Noise,tenant-cpu,tenant-nsy,,,0.11540216382901325,10
te,memory_usage,4-Network-Noise,tenant-cpu,tenant-ntk,,,0.2211202760741377,10
te,memory_usage,4-Network-Noise,tenant-dsk,tenant-cpu,,,0.2464553445958984,10
te,memory_usage,4-Network-Noise,tenant-dsk,tenant-mem,,,0.2760128205081952,10
te,memory_usage,4-Network-Noise,tenant-dsk,tenant-nsy,,,0.12162919641742997,10
te,memory_usage,4-Network-Noise,tenant-dsk,tenant-ntk,,,0.21728440952201825,10
te,memory_usage,4-Network-Noise,tenant-mem,tenant-cpu,,,0.2407365813690287,10
te,memory_usage,4-Network-Noise,tenant-mem,tenant-dsk,,,0.25744881844133893,10
te,memory_usage,4-Network-Noise,tenant-mem,tenant-nsy,,,0.12612884134119912,10
te,memory_usage,4-Network-Noise,tenant-mem,tenant-ntk,,,0.23614841489485588,10
te,memory_usage,4-Network-Noise,tenant-nsy,tenant-cpu,,,0.17487378098820267,10
te,memory_usage,4-Network-Noise,tenant-nsy,tenant-dsk,,,0.1823512253108996,10
te,memory_usage,4-Network-Noise,tenant-nsy,tenant-mem,,,0.18590501003011228,10
te,memory_usage,4-Network-Noise,tenant-nsy,tenant-ntk,,,0.1535540723362289,10
te,memory_usage,4-Network-Noise,tenant-ntk,tenant-cpu,,,0.21300687922703415,10
te,memory_usage,4-Network-Noise,tenant-ntk,tenant-dsk,,,0.23321883156220774,10
te,memory_usage,4-Network-Noise,tenant-ntk,tenant-mem,,,0.2603857433733749,10
te,memory_usage,4-Network-Noise,tenant-ntk,tenant-nsy,,,0.11590862697762375,10
te,memory_usage,5-Disk-Noise,tenant-cpu,tenant-dsk,,,0.2910978817023091,10
te,memory_usage,5-Disk-Noise,tenant-cpu,tenant-mem,,,0.2810550491582989,10
te,memory_usage,5-Disk-Noise,tenant-cpu,tenant-nsy,,,0.15156248050257676,10
te,memory_usage,5-Disk-Noise,tenant-cpu,tenant-ntk,,,0.2735376930481596,10
te,memory_usage,5-Disk-Noise,tenant-dsk,tenant-cpu,,,0.3040887419446955,10
te,memory_usage,5-Disk-Noise,tenant-dsk,tenant-mem,,,0.2773453122038616,10
te,memory_usage,5-Disk-Noise,tenant-dsk,tenant-nsy,,,0.1668497726111189,10
te,memory_usage,5-Disk-Noise,tenant-dsk,tenant-ntk,,,0.2712147882086164,10
te,memory_usage,5-Disk-Noise,tenant-mem,tenant-cpu,,,0.281707101590916,10
te,memory_usage,5-Disk-Noise,tenant-mem,tenant-dsk,,,0.2946138652746895,10
te,memory_usage,5-Disk-Noise,tenant-mem,tenant-nsy,,,0.16200395419142594,10
te,memory_usage,5-Disk-Noise,tenant-mem,tenant-ntk,,,0.2694264300028909,10
te,memory_usage,5-Disk-Noise,tenant-nsy,tenant-cpu,,,0.21498587255819457,10
te,memory_usage,5-Disk-Noise,tenant-nsy,tenant-dsk,,,0.21678016773966274,10
te,memory_usage,5-Disk-Noise,tenant-nsy,tenant-mem,,,0.20723977127033794,10
te,memory_usage,5-Disk-Noise,tenant-nsy,tenant-ntk,,,0.2048091387501846,10
te,memory_usage,5-Disk-Noise,tenant-ntk,tenant-cpu,,,0.2821017525232703,10
te,memory_usage,5-Disk-Noise,tenant-ntk,tenant-dsk,,,0.28289759318690794,10
te,memory_usage,5-Disk-Noise,tenant-ntk,tenant-mem,,,0.2548623088391496,10
te,memory_usage,5-Disk-Noise,tenant-ntk,tenant-nsy,,,0.15174974125669172,10
te,memory_usage,6-Combined-Noise,tenant-cpu,tenant-dsk,,,0.3150479447364231,10
te,memory_usage,6-Combined-Noise,tenant-cpu,tenant-mem,,,0.31846628430558266,10
te,memory_usage,6-Combined-Noise,tenant-cpu,tenant-nsy,,,0.2087891158324647,10
te,memory_usage,6-Combined-Noise,tenant-cpu,tenant-ntk,,,0.32982828758948535,10
te,memory_usage,6-Combined-Noise,tenant-dsk,tenant-cpu,,,0.330058871736279,10
te,memory_usage,6-Combined-Noise,tenant-dsk,tenant-mem,,,0.29695193896241745,10
te,memory_usage,6-Combined-Noise,tenant-dsk,tenant-nsy,,,0.1885965863097454,10
te,memory_usage,6-Combined-Noise,tenant-dsk,tenant-ntk,,,0.322041967613372,10
te,memory_usage,6-Combined-Noise,tenant-mem,tenant-cpu,,,0.3336342009530197,10
te,memory_usage,6-Combined-Noise,tenant-mem,tenant-dsk,,,0.2953905596961023,10
te,memory_usage,6-Combined-Noise,tenant-mem,tenant-nsy,,,0.20976864224908728,10
te,memory_usage,6-Combined-Noise,tenant-mem,tenant-ntk,,,0.3211822967437306,10
te,memory_usage,6-Combined-Noise,tenant-nsy,tenant-cpu,,,0.29142125531627033,10
te,memory_usage,6-Combined-Noise,tenant-nsy,tenant-dsk,,,0.2555341730463805,10
te,memory_usage,6-Combined-Noise,tenant-nsy,tenant-mem,,,0.2762495681505301,10
te,memory_usage,6-Combined-Noise,tenant-nsy,tenant-ntk,,,0.2661925142887143,10
te,memory_usage,6-Combined-Noise,tenant-ntk,tenant-cpu,,,0.3420438326717048,10
te,memory_usage,6-Combined-Noise,tenant-ntk,tenant-dsk,,,0.297971053269246,10
te,memory_usage,6-Combined-Noise,tenant-ntk,tenant-mem,,,0.31359545708354347,10
te,memory_usage,6-Combined-Noise,tenant-ntk,tenant-nsy,,,0.18994185939983863,10
te,memory_usage,7-Recovery,tenant-cpu,tenant-dsk,,,0.32072930231090446,10
te,memory_usage,7-Recovery,tenant-cpu,tenant-mem,,,0.32496413412147956,10
te,memory_usage,7-Recovery,tenant-cpu,tenant-nsy,,,0.00989092446785847,10
te,memory_usage,7-Recovery,tenant-cpu,tenant-ntk,,,0.29595855439584695,10
te,memory_usage,7-Recovery,tenant-dsk,tenant-cpu,,,0.32442781289662836,10
te,memory_usage,7-Recovery,tenant-dsk,tenant-mem,,,0.309609771954786,10
te,memory_usage,7-Recovery,tenant-dsk,tenant-nsy,,,0.0101648568405458,10
te,memory_usage,7-Recovery,tenant-dsk,tenant-ntk,,,0.29549117091075117,10
te,memory_usage,7-Recovery,tenant-mem,tenant-cpu,,,0.3170955759194359,10
te,memory_usage,7-Recovery,tenant-mem,tenant-dsk,,,0.31327991215037015,10
te,memory_usage,7-Recovery,tenant-mem,tenant-nsy,,,0.00903110379710953,10
te,memory_usage,7-Recovery,tenant-mem,tenant-ntk,,,0.2924627570184283,10
te,memory_usage,7-Recovery,tenant-nsy,tenant-cpu,,,0.07189362048075289,10
te,memory_usage,7-Recovery,tenant-nsy,tenant-dsk,,,0.07652041486543065,10
te,memory_usage,7-Recovery,tenant-nsy,tenant-mem,,,0.06754408379837695,10
te,memory_usage,7-Recovery,tenant-nsy,tenant-ntk,,,0.05935609568173174,10
te,memory_usage,7-Recovery,tenant-ntk,tenant-cpu,,,0.31128176021161125,10
te,memory_usage,7-Recovery,tenant-ntk,tenant-dsk,,,0.3023871396696368,10
te,memory_usage,7-Recovery,tenant-ntk,tenant-mem,,,0.2897957476442502,10
te,memory_usage,7-Recovery,tenant-ntk,tenant-nsy,,,0.00868845377619975,10
te,network_throughput,1-Baseline,tenant-cpu,tenant-dsk,,,0.01303109190932795,8
te,network_throughput,1-Baseline,tenant-cpu,tenant-mem,,,0.14611198506850964,8
te,network_throughput,1-Baseline,tenant-cpu,tenant-ntk,,,0.18818430112699552,8
te,network_throughput,1-Baseline,tenant-dsk,tenant-cpu,,,0.03301492092326926,8
te,network_throughput,1-Baseline,tenant-dsk,tenant-mem,,,0.03488865999748275,8
te,network_throughput,1-Baseline,tenant-dsk,tenant-ntk,,,0.03776791904711378,8
te,network_throughput,1-Baseline,tenant-mem,tenant-cpu,,,0.1688424573699903,8
te,network_throughput,1-Baseline,tenant-mem,tenant-dsk,,,0.016718760234705875,8
te,network_throughput,1-Baseline,tenant-mem,tenant-ntk,,,0.17153912029115678,8
te,network_throughput,1-Baseline,tenant-ntk,tenant-cpu,,,0.17357570750253876,8
te,network_throughput,1-Baseline,tenant-ntk,tenant-dsk,,,0.01794129771246555,8
te,network_throughput,1-Baseline,tenant-ntk,tenant-mem,,,0.17259139336433998,8
te,network_throughput,2-CPU-Noise,tenant-cpu,tenant-dsk,,,0.2661234056499022,8
te,network_throughput,2-CPU-Noise,tenant-cpu,tenant-mem,,,0.3255610782834114,8
te,network_throughput,2-CPU-Noise,tenant-cpu,tenant-nsy,,,0.19208547879451077,8
te,network_throughput,2-CPU-Noise,tenant-cpu,tenant-ntk,,,0.22307753095875144,8
te,network_throughput,2-CPU-Noise,tenant-dsk,tenant-cpu,,,0.28794599929801423,8
te,network_throughput,2-CPU-Noise,tenant-dsk,tenant-mem,,,0.2896780334941139,8
te,network_throughput,2-CPU-Noise,tenant-dsk,tenant-nsy,,,0.16297851822742176,8
te,network_throughput,2-CPU-Noise,tenant-dsk,tenant-ntk,,,0.20094813592549346,8
te,network_throughput,2-CPU-Noise,tenant-mem,tenant-cpu,,,0.30552296840716325,8
te,network_throughput,2-CPU-Noise,tenant-mem,tenant-dsk,,,0.2639999581458127,8
te,network_throughput,2-CPU-Noise,tenant-mem,tenant-nsy,,,0.20967589714464577,8
te,network_throughput,2-CPU-Noise,tenant-mem,tenant-ntk,,,0.21491840859847777,8
te,network_throughput,2-CPU-Noise,tenant-nsy,tenant-cpu,,,0.2368694956537283,8
te,network_throughput,2-CPU-Noise,tenant-nsy,tenant-dsk,,,0.21486272064386375,8
te,network_throughput,2-CPU-Noise,tenant-nsy,tenant-mem,,,0.25290155220987026,8
te,network_throughput,2-CPU-Noise,tenant-nsy,tenant-ntk,,,0.16835949944280393,8
te,network_throughput,2-CPU-Noise,tenant-ntk,tenant-cpu,,,0.25279078681806544,8
te,network_throughput,2-CPU-Noise,tenant-ntk,tenant-dsk,,,0.2340849609973731,8
te,network_throughput,2-CPU-Noise,tenant-ntk,tenant-mem,,,0.26953333582425854,8
te,network_throughput,2-CPU-Noise,tenant-ntk,tenant-nsy,,,0.16114572316157474,8
te,network_throughput,3-Memory-Noise,tenant-cpu,tenant-dsk,,,0.27561035069973755,8
te,network_throughput,3-Memory-Noise,tenant-cpu,tenant-mem,,,0.2809064396294075,8
te,network_throughput,3-Memory-Noise,tenant-cpu,tenant-nsy,,,0.2728026819908972,8
te,network_throughput,3-Memory-Noise,tenant-cpu,tenant-ntk,,,0.25929157949411785,8
te,network_throughput,3-Memory-Noise,tenant-dsk,tenant-cpu,,,0.29832529265774393,8
te,network_throughput,3-Memory-Noise,tenant-dsk,tenant-mem,,,0.29884630483300334,8
te,network_throughput,3-Memory-Noise,tenant-dsk,tenant-nsy,,,0.27353507749206224,8
te,network_throughput,3-Memory-Noise,tenant-dsk,tenant-ntk,,,0.24680692812249455,8
te,network_throughput,3-Memory-Noise,tenant-mem,tenant-cpu,,,0.2888655124636389,8
te,network_throughput,3-Memory-Noise,tenant-mem,tenant-dsk,,,0.29067468327780555,8
te,network_throughput,3-Memory-Noise,tenant-mem,tenant-nsy,,,0.2714315025213838,8
te,network_throughput,3-Memory-Noise,tenant-mem,tenant-ntk,,,0.2495744531367211,8
te,network_throughput,3-Memory-Noise,tenant-nsy,tenant-cpu,,,0.26589418254519337,8
te,network_throughput,3-Memory-Noise,tenant-nsy,tenant-dsk,,,0.2730971767570583,8
te,network_throughput,3-Memory-Noise,tenant-nsy,tenant-mem,,,0.2790403521786494,8
te,network_throughput,3-Memory-Noise,tenant-nsy,tenant-ntk,,,0.24535587822759913,8
te,network_throughput,3-Memory-Noise,tenant-ntk,tenant-cpu,,,0.2911379593595072,8
te,network_throughput,3-Memory-Noise,tenant-ntk,tenant-dsk,,,0.2962677268521289,8
te,network_throughput,3-Memory-Noise,tenant-ntk,tenant-mem,,,0.2964659264680013,8
te,network_throughput,3-Memory-Noise,tenant-ntk,tenant-nsy,,,0.26890491878850353,8
te,network_throughput,4-Network-Noise,tenant-cpu,tenant-dsk,,,0.3139442364651379,8
te,network_throughput,4-Network-Noise,tenant-cpu,tenant-mem,,,0.2852183943112898,8
te,network_throughput,4-Network-Noise,tenant-cpu,tenant-nsy,,,0.0938951401209475,8
te,network_throughput,4-Network-Noise,tenant-cpu,tenant-ntk,,,0.26445308658137107,8
te,network_throughput,4-Network-Noise,tenant-dsk,tenant-cpu,,,0.3122265432285596,8
te,network_throughput,4-Network-Noise,tenant-dsk,tenant-mem,,,0.324446500530011,8
te,network_throughput,4-Network-Noise,tenant-dsk,tenant-nsy,,,0.08412437427620939,8
te,network_throughput,4-Network-Noise,tenant-dsk,tenant-ntk,,,0.25548864911513486,8
te,network_throughput,4-Network-Noise,tenant-mem,tenant-cpu,,,0.31535010535946545,8
te,network_throughput,4-Network-Noise,tenant-mem,tenant-dsk,,,0.3008775302368621,8
te,network_throughput,4-Network-Noise,tenant-mem,tenant-nsy,,,0.09209842273137095,8
te,network_throughput,4-Network-Noise,tenant-mem,tenant-ntk,,,0.2662890404145169,8
te,network_throughput,4-Network-Noise,tenant-nsy,tenant-cpu,,,0.17779428958749147,8
te,network_throughput,4-Network-Noise,tenant-nsy,tenant-dsk,,,0.18568035362293067,8
te,network_throughput,4-Network-Noise,tenant-nsy,tenant-mem,,,0.1773631624235463,8
te,network_throughput,4-Network-Noise,tenant-nsy,tenant-ntk,,,0.16125522212205465,8
te,network_throughput,4-Network-Noise,tenant-ntk,tenant-cpu,,,0.29631717320847534,8
te,network_throughput,4-Network-Noise,tenant-ntk,tenant-dsk,,,0.29729664683542284,8
te,network_throughput,4-Network-Noise,tenant-ntk,tenant-mem,,,0.2989430446285595,8
te,network_throughput,4-Network-Noise,tenant-ntk,tenant-nsy,,,0.09171660641601537,8
te,network_throughput,5-Disk-Noise,tenant-cpu,tenant-dsk,,,0.2959685813511673,8
te,network_throughput,5-Disk-Noise,tenant-cpu,tenant-mem,,,0.25980493700119506,8
te,network_throughput,5-Disk-Noise,tenant-cpu,tenant-nsy,,,0.02367515986143955,8
te,network_throughput,5-Disk-Noise,tenant-cpu,tenant-ntk,,,0.22314753853313482,8
te,network_throughput,5-Disk-Noise,tenant-dsk,tenant-cpu,,,0.2748664153645367,8
te,network_throughput,5-Disk-Noise,tenant-dsk,tenant-mem,,,0.29456031983431347,8
te,network_throughput,5-Disk-Noise,tenant-dsk,tenant-nsy,,,0.01842289231004521,8
te,network_throughput,5-Disk-Noise,tenant-dsk,tenant-ntk,,,0.2478085254928391,8
te,network_throughput,5-Disk-Noise,tenant-mem,tenant-cpu,,,0.2443126878441842,8
te,network_throughput,5-Disk-Noise,tenant-mem,tenant-dsk,,,0.31918028999345643,8
te,network_throughput,5-Disk-Noise,tenant-mem,tenant-nsy,,,0.02120705344596444,8
te,network_throughput,5-Disk-Noise,tenant-mem,tenant-ntk,,,0.23103730737920952,8
te,network_throughput,5-Disk-Noise,tenant-nsy,tenant-cpu,,,0.04751290230552714,8
te,network_throughput,5-Disk-Noise,tenant-nsy,tenant-dsk,,,0.046925107956569526,8
te,network_throughput,5-Disk-Noise,tenant-nsy,tenant-mem,,,0.04474032255512572,8
te,network_throughput,5-Disk-Noise,tenant-nsy,tenant-ntk,,,0.03773290238753073,8
te,network_throughput,5-Disk-Noise,tenant-ntk,tenant-cpu,,,0.25677613090563384,8
te,network_throughput,5-Disk-Noise,tenant-ntk,tenant-dsk,,,0.3029947628856255,8
te,network_throughput,5-Disk-Noise,tenant-ntk,tenant-mem,,,0.259343434374761,8
te,network_throughput,5-Disk-Noise,tenant-ntk,tenant-nsy,,,0.017997046364443076,8
te,network_throughput,6-Combined-Noise,tenant-cpu,tenant-dsk,,,0.34736451974988714,8
te,network_throughput,6-Combined-Noise,tenant-cpu,tenant-mem,,,0.3952377181643121,8
te,network_throughput,6-Combined-Noise,tenant-cpu,tenant-nsy,,,0.11285695855007365,8
te,network_throughput,6-Combined-Noise,tenant-cpu,tenant-ntk,,,0.32295238479997795,8
te,network_throughput,6-Combined-Noise,tenant-dsk,tenant-cpu,,,0.3601912125655876,8
te,network_throughput,6-Combined-Noise,tenant-dsk,tenant-mem,,,0.37099888777145684,8
te,network_throughput,6-Combined-Noise,tenant-dsk,tenant-nsy,,,0.10719091980839371,8
te,network_throughput,6-Combined-Noise,tenant-dsk,tenant-ntk,,,0.27762859576543103,8
te,network_throughput,6-Combined-Noise,tenant-mem,tenant-cpu,,,0.3866747546218873,8
te,network_throughput,6-Combined-Noise,tenant-mem,tenant-dsk,,,0.34742661108817274,8
te,network_throughput,6-Combined-Noise,tenant-mem,tenant-nsy,,,0.10823244697061399,8
te,network_throughput,6-Combined-Noise,tenant-mem,tenant-ntk,,,0.302259225219229,8
te,network_throughput,6-Combined-Noise,tenant-nsy,tenant-cpu,,,0.2515675271788547,8
te,network_throughput,6-Combined-Noise,tenant-nsy,tenant-dsk,,,0.20530542845128463,8
te,network_throughput,6-Combined-Noise,tenant-nsy,tenant-mem,,,0.2389177286939947,8
te,network_throughput,6-Combined-Noise,tenant-nsy,tenant-ntk,,,0.1896893275258317,8
te,network_throughput,6-Combined-Noise,tenant-ntk,tenant-cpu,,,0.36851329364636665,8
te,network_throughput,6-Combined-Noise,tenant-ntk,tenant-dsk,,,0.3350111948123566,8
te,network_throughput,6-Combined-Noise,tenant-ntk,tenant-mem,,,0.3878802321514409,8
te,network_throughput,6-Combined-Noise,tenant-ntk,tenant-nsy,,,0.10248180830604854,8
te,network_throughput,7-Recovery,tenant-cpu,tenant-dsk,,,0.35158766377435924,8
te,network_throughput,7-Recovery,tenant-cpu,tenant-mem,,,0.3876018374891356,8
te,network_throughput,7-Recovery,tenant-cpu,tenant-nsy,,,0.020685233472403537,8
te,network_throughput,7-Recovery,tenant-cpu,tenant-ntk,,,0.28686061261732915,8
te,network_throughput,7-Recovery,tenant-dsk,tenant-cpu,,,0.3586431456839334,8
te,network_throughput,7-Recovery,tenant-dsk,tenant-mem,,,0.3848606952695739,8
te,network_throughput,7-Recovery,tenant-dsk,tenant-nsy,,,0.018200000150784712,8
te,network_throughput,7-Recovery,tenant-dsk,tenant-ntk,,,0.2820344553356759,8
te,network_throughput,7-Recovery,tenant-mem,tenant-cpu,,,0.39730556926198274,8
te,network_throughput,7-Recovery,tenant-mem,tenant-dsk,,,0.36396855628115027,8
te,network_throughput,7-Recovery,tenant-mem,tenant-nsy,,,0.012785444880936287,8
te,network_throughput,7-Recovery,tenant-mem,tenant-ntk,,,0.31472064616439976,8
te,network_throughput,7-Recovery,tenant-nsy,tenant-cpu,,,0.07834179204152761,8
te,network_throughput,7-Recovery,tenant-nsy,tenant-dsk,,,0.06364672485452179,8
te,network_throughput,7-Recovery,tenant-nsy,tenant-mem,,,0.07120574554733308,8
te,network_throughput,7-Recovery,tenant-nsy,tenant-ntk,,,0.07241443815846386,8
te,network_throughput,7-Recovery,tenant-ntk,tenant-cpu,,,0.3570311057781066,8
te,network_throughput,7-Recovery,tenant-ntk,tenant-dsk,,,0.3220360774305059,8
te,network_throughput,7-Recovery,tenant-ntk,tenant-mem,,,0.3798650484716095,8
te,network_throughput,7-Recovery,tenant-ntk,tenant-nsy,,,0.01666411841138575,8
